br
r;41126054;51126053
r;37090769;47090768
r;99953447;109953446
r;29700267;39700266
r;52492442;62492441
r;14741080;24741079
r;58283513;68283512
r;89401891;99401890
r;39569427;49569426
r;93328335;103328334
r;77834813;87834812
r;29081244;39081243
r;57942212;67942211
r;6066043;16066042
r;71054891;81054890
r;61566936;71566935
r;64369927;74369926
r;75622304;85622303
r;84250630;94250629
r;31921511;41921510
r;81920053;91920052
r;84228910;94228909
r;86224457;96224456
r;22221660;32221659
r;90711758;100711757
r;33713044;43713043
r;66688444;76688443
r;77293160;87293159
r;16048562;26048561
r;90549565;100549564
r;88827666;98827665
r;7957902;17957901
r;47696287;57696286
r;56538896;66538895
r;1603570;11603569
r;83846528;93846527
r;6386590;16386589
r;95726700;105726699
c
br
r;38387748;48387747
r;70373108;80373107
r;65399042;75399041
r;70276988;80276987
r;22864752;32864751
r;383960;10383959
r;48525870;58525869
r;9548365;19548364
r;56176865;66176864
r;95834569;105834568
r;49974826;59974825
r;42679285;52679284
r;82263999;92263998
r;71943992;81943991
r;65055929;75055928
r;75807673;85807672
r;14931724;24931723
r;61566936;71566935
r;76634138;86634137
r;82401678;92401677
r;63780232;73780231
r;95924751;105924750
r;17277774;27277773
r;7148411;17148410
r;13561776;23561775
r;65860922;75860921
r;13954544;23954543
r;53947648;63947647
r;96377651;106377650
r;65951293;75951292
r;27683678;37683677
r;40175573;50175572
r;45902815;55902814
r;92561905;102561904
r;20467001;30467000
r;49763249;59763248
r;36705202;46705201
r;28760140;38760139
r;16176878;26176877
r;15588174;25588173
r;96039911;106039910
r;96593534;106593533
r;76472837;86472836
r;85813346;95813345
r;16875143;26875142
r;1488464;11488463
r;75364912;85364911
r;13787245;23787244
r;18924245;28924244
r;22027515;32027514
r;41965976;51965975
r;15279732;25279731
r;77977154;87977153
r;24138256;34138255
r;38639101;48639100
r;984884;10984883
r;88745312;98745311
r;88538135;98538134
r;53263558;63263557
r;78184151;88184150
r;36240932;46240931
r;45985293;55985292
r;16902954;26902953
r;65316304;75316303
r;24400311;34400310
r;8379540;18379539
r;341286;10341285
r;24704791;34704790
r;50812573;60812572
r;68938199;78938198
r;6066043;16066042
r;49000820;59000819
r;24100630;34100629
r;19047085;29047084
r;46488989;56488988
r;88210809;98210808
r;89644235;99644234
r;97858257;107858256
r;92561905;102561904
r;5936265;15936264
r;68123890;78123889
r;44084625;54084624
r;82666165;92666164
r;92134518;102134517
r;14741080;24741079
r;70734155;80734154
r;8379540;18379539
r;39713526;49713525
r;72677857;82677856
r;17788057;27788056
r;27507563;37507562
r;13787245;23787244
r;31834501;41834500
r;68535527;78535526
r;13258781;23258780
r;2988834;12988833
r;2257504;12257503
r;35083638;45083637
r;16630455;26630454
c
br
r;45201687;55201686
r;74525846;84525845
r;26295165;36295164
r;5116750;15116749
r;61950024;71950023
r;75719121;85719120
r;13122304;23122303
r;41849079;51849078
r;19338213;29338212
r;20467001;30467000
r;98125929;108125928
r;86496985;96496984
r;57463095;67463094
r;22313489;32313488
r;76041100;86041099
r;32052578;42052577
r;94440605;104440604
r;58382666;68382665
r;46063306;56063305
r;38387748;48387747
r;16813105;26813104
r;71153242;81153241
r;98755584;108755583
r;89470182;99470181
r;13383372;23383371
r;53102116;63102115
r;53947648;63947647
r;78550980;88550979
r;96504543;106504542
r;83708499;93708498
r;71583357;81583356
r;21000521;31000520
r;81269587;91269586
r;77735669;87735668
r;89470182;99470181
r;6806373;16806372
r;61403765;71403764
r;60901381;70901380
r;71668091;81668090
r;28255590;38255589
r;28454219;38454218
r;10573380;20573379
r;62708385;72708384
r;62968492;72968491
r;29981488;39981487
r;84235298;94235297
r;52925461;62925460
r;47276696;57276695
r;52065997;62065996
r;15770155;25770154
r;56393164;66393163
r;51028872;61028871
r;41207715;51207714
r;72523440;82523439
r;90345557;100345556
r;50879443;60879442
r;52690024;62690023
r;54464479;64464478
r;24988964;34988963
r;5300302;15300301
r;22027515;32027514
r;65006247;75006246
r;40354607;50354606
r;54075575;64075574
r;9858460;19858459
r;96927982;106927981
r;87864084;97864083
r;568770;10568769
r;62388655;72388654
r;61403765;71403764
c
br
r;3656633;13656632
r;86224457;96224456
r;63206404;73206403
r;30488667;40488666
r;64212724;74212723
r;34356632;44356631
r;26001929;36001928
r;78671129;88671128
r;1446121;11446120
r;20714481;30714480
r;92256787;102256786
r;85942977;95942976
r;24670918;34670917
r;31584267;41584266
r;53263558;63263557
r;7427996;17427995
r;1162480;11162479
r;74576878;84576877
r;11898049;21898048
r;25870700;35870699
r;57557885;67557884
r;49763249;59763248
r;35306440;45306439
r;75446581;85446580
r;54572467;64572466
r;19183213;29183212
r;27004727;37004726
r;67254048;77254047
r;74133352;84133351
r;86537583;96537582
r;65524419;75524418
r;52855702;62855701
r;32588804;42588803
r;66012342;76012341
r;12825448;22825447
r;33077185;43077184
r;1125489;11125488
r;15668463;25668462
r;97406399;107406398
r;56081430;66081429
r;69022605;79022604
r;16924519;26924518
r;14193880;24193879
r;54330485;64330484
r;35189197;45189196
r;4810369;14810368
r;64667059;74667058
r;33713044;43713043
r;49974826;59974825
r;92947940;102947939
r;81537148;91537147
r;67606999;77606998
r;57415999;67415998
r;90779409;100779408
r;43152765;53152764
r;43472046;53472045
r;9625748;19625747
r;81631377;91631376
r;85197590;95197589
r;79183778;89183777
r;31733704;41733703
r;14741080;24741079
r;59961485;69961484
r;52808022;62808021
r;18883619;28883618
r;67112043;77112042
r;76668000;86667999
r;91410855;101410854
r;36688877;46688876
r;45037503;55037502
r;80022061;90022060
r;20886594;30886593
r;78242473;88242472
r;32704194;42704193
r;89057371;99057370
r;11898049;21898048
r;3656633;13656632
r;37389122;47389121
r;24071511;34071510
r;46158583;56158582
r;51306670;61306669
r;49532765;59532764
r;93354840;103354839
r;91213668;101213667
r;61146958;71146957
r;12452055;22452054
r;103893;10103892
r;88115879;98115878
r;139277;10139276
r;92289079;102289078
r;55344196;65344195
r;60176792;70176791
r;7384157;17384156
r;50352330;60352329
r;51333667;61333666
r;92418119;102418118
r;8723689;18723688
r;44511394;54511393
r;58029849;68029848
r;61933093;71933092
r;62576450;72576449
r;29913011;39913010
r;52466656;62466655
r;85315894;95315893
r;6402793;16402792
r;85036767;95036766
r;84414981;94414980
r;99420069;109420068
r;72402885;82402884
r;64765354;74765353
r;7148411;17148410
r;12243985;22243984
r;26302019;36302018
r;67775087;77775086
r;76396617;86396616
r;45037503;55037502
r;62768052;72768051
r;12959255;22959254
r;29959291;39959290
r;34458680;44458679
r;62030721;72030720
r;36705202;46705201
r;14141284;24141283
r;81740847;91740846
r;68650505;78650504
r;62152891;72152890
r;14440630;24440629
r;14193880;24193879
r;7139203;17139202
r;38163006;48163005
r;82011663;92011662
r;72230648;82230647
r;87661947;97661946
r;17427045;27427044
r;20377516;30377515
r;47874370;57874369
r;89697054;99697053
r;21732619;31732618
r;14141284;24141283
r;76668000;86667999
c
br
r;29913011;39913010
r;43307135;53307134
r;32187847;42187846
r;29981488;39981487
r;38086214;48086213
r;43075075;53075074
r;37748755;47748754
r;64272864;74272863
r;64529977;74529976
r;37530043;47530042
r;72230648;82230647
r;55344196;65344195
r;39223084;49223083
r;9127716;19127715
r;56325200;66325199
r;90574268;100574267
r;86537583;96537582
r;38163006;48163005
r;71070011;81070010
r;94188456;104188455
r;75644230;85644229
r;28317114;38317113
r;39223084;49223083
r;34356632;44356631
r;51811442;61811441
r;90528666;100528665
r;25308212;35308211
r;97324264;107324263
r;52778184;62778183
r;57942212;67942211
r;13033792;23033791
r;16813105;26813104
r;56263869;66263868
r;27291318;37291317
r;203104;10203103
r;15048073;25048072
r;52690024;62690023
r;60622207;70622206
r;69042959;79042958
r;47050529;57050528
r;53700857;63700856
r;37034243;47034242
r;54318667;64318666
r;37337996;47337995
r;75666947;85666946
r;11036864;21036863
r;31715996;41715995
r;65822010;75822009
r;42779537;52779536
r;24510487;34510486
r;92693211;102693210
r;89444232;99444231
r;56004894;66004893
r;15707768;25707767
r;54567298;64567297
r;82340961;92340960
r;65177635;75177634
c
br
r;88640940;98640939
r;78946231;88946230
r;40655984;50655983
r;63062591;73062590
r;37748755;47748754
r;36600014;46600013
r;25358997;35358996
r;93099754;103099753
r;70962976;80962975
r;60414420;70414419
r;9127716;19127715
r;24400311;34400310
r;38163006;48163005
r;76472837;86472836
r;54354231;64354230
r;3456056;13456055
r;50945001;60945000
r;87012187;97012186
r;71583357;81583356
r;32089609;42089608
r;75517510;85517509
r;7530691;17530690
r;658675;10658674
r;62576450;72576449
r;90345557;100345556
r;28760140;38760139
r;10386891;20386890
r;17972481;27972480
r;26879004;36879003
r;80111340;90111339
r;35583077;45583076
r;70373108;80373107
r;53506269;63506268
r;22261031;32261030
r;57315238;67315237
r;10182780;20182779
r;20349824;30349823
r;85569422;95569421
r;84770939;94770938
r;38540843;48540842
r;55637825;65637824
r;516788;10516787
r;15588174;25588173
r;6866553;16866552
r;93345779;103345778
r;37748755;47748754
r;35836297;45836296
r;99182770;109182769
r;15864990;25864989
r;87103939;97103938
r;70204053;80204052
r;28157632;38157631
r;15943779;25943778
r;55612072;65612071
r;8971495;18971494
r;71943992;81943991
r;17149573;27149572
r;59095075;69095074
r;18079745;28079744
r;32572162;42572161
r;44084625;54084624
r;14037351;24037350
r;86696993;96696992
r;33427668;43427667
r;99953447;109953446
r;9322061;19322060
r;77391038;87391037
r;10258877;20258876
r;91729338;101729337
r;55870446;65870445
r;23290587;33290586
r;67264051;77264050
r;41694193;51694192
r;61959412;71959411
r;58925710;68925709
r;88125852;98125851
r;36822908;46822907
r;82340961;92340960
r;80373873;90373872
r;90220554;100220553
r;98785983;108785982
r;23478308;33478307
r;7463329;17463328
r;8879168;18879167
r;99925445;109925444
r;64529977;74529976
r;57174136;67174135
r;80449668;90449667
r;13383372;23383371
r;72068811;82068810
r;46680642;56680641
r;70204053;80204052
r;60622207;70622206
r;43804362;53804361
r;14440630;24440629
r;55782779;65782778
r;11640308;21640307
r;16667865;26667864
r;85569422;95569421
r;35461796;45461795
r;947087;10947086
r;13135134;23135133
r;9704802;19704801
r;75517510;85517509
r;45606743;55606742
r;80436309;90436308
r;69630753;79630752
r;51628815;61628814
r;89738286;99738285
r;97778640;107778639
r;91184302;101184301
r;65249310;75249309
r;55397250;65397249
r;88777898;98777897
r;85444558;95444557
r;37034243;47034242
r;48308810;58308809
r;76971025;86971024
r;20714481;30714480
r;88538135;98538134
r;54154165;64154164
r;66884943;76884942
r;50700438;60700437
r;24009098;34009097
r;61146958;71146957
r;14741080;24741079
r;21881332;31881331
r;14052111;24052110
r;62092047;72092046
r;77195741;87195740
r;49402505;59402504
r;68332264;78332263
r;21519088;31519087
r;92475702;102475701
r;71888238;81888237
r;51080448;61080447
r;42085913;52085912
r;51028872;61028871
r;94479600;104479599
r;61959412;71959411
r;26354466;36354465
c
br
r;60588682;70588681
r;86700439;96700438
r;54378582;64378581
r;13296337;23296336
r;95961841;105961840
r;25629373;35629372
r;9783970;19783969
r;58979541;68979540
r;51646780;61646779
r;66537179;76537178
r;20219860;30219859
r;45490419;55490418
r;82128291;92128290
r;77524967;87524966
r;57502983;67502982
r;26481424;36481423
r;23459068;33459067
r;99172443;109172442
r;23290587;33290586
r;60176792;70176791
r;39355479;49355478
r;73311412;83311411
r;81077562;91077561
r;38163006;48163005
r;23227214;33227213
r;41694193;51694192
r;68332264;78332263
r;91024258;101024257
r;18716582;28716581
r;30756897;40756896
r;75219218;85219217
r;41763312;51763311
r;92082948;102082947
r;25919584;35919583
r;55051641;65051640
r;80449668;90449667
r;99953447;109953446
r;84995948;94995947
r;635906;10635905
r;56004894;66004893
r;50879443;60879442
r;58574869;68574868
r;80212086;90212085
r;14251010;24251009
r;47984220;57984219
r;64596124;74596123
r;78267593;88267592
r;64118244;74118243
r;36240932;46240931
r;11607277;21607276
r;26082605;36082604
r;21193737;31193736
r;51159930;61159929
r;76818934;86818933
r;40236097;50236096
r;57557885;67557884
r;78550980;88550979
r;23819606;33819605
r;8379540;18379539
r;89697054;99697053
r;93649480;103649479
r;86661884;96661883
r;74872363;84872362
r;44582753;54582752
r;39480191;49480190
r;58780972;68780971
r;83341986;93341985
r;78347227;88347226
r;44084625;54084624
r;96593534;106593533
r;26287208;36287207
r;63323051;73323050
r;52492442;62492441
r;90650302;100650301
r;37034243;47034242
r;22261031;32261030
r;64457276;74457275
r;61959412;71959411
r;35779838;45779837
r;63346061;73346060
r;32858128;42858127
r;12746357;22746356
r;6066043;16066042
r;62403437;72403436
r;69359691;79359690
r;98400394;108400393
r;35738544;45738543
r;45531245;55531244
r;50322725;60322724
r;90165037;100165036
r;3820000;13819999
r;49595491;59595490
r;91360163;101360162
r;65860922;75860921
r;32218734;42218733
r;74576878;84576877
r;81836702;91836701
r;1821468;11821467
r;50284651;60284650
r;344659;10344658
r;32089609;42089608
r;36240932;46240931
r;38540843;48540842
r;3656633;13656632
r;87103939;97103938
r;42689963;52689962
r;29981488;39981487
r;6207923;16207922
r;4132966;14132965
r;79457161;89457160
c
br
r;44727053;54727052
r;75123681;85123680
r;74213134;84213133
r;82237834;92237833
r;26916504;36916503
r;24071511;34071510
r;93354840;103354839
r;24029535;34029534
r;35461796;45461795
r;88097862;98097861
r;48525870;58525869
r;99013991;109013990
r;8971495;18971494
r;98669710;108669709
r;98146898;108146897
r;77564172;87564171
r;92289079;102289078
r;45711313;55711312
r;60901381;70901380
r;38540843;48540842
r;62968492;72968491
r;95016999;105016998
r;24009098;34009097
r;13579267;23579266
r;41337723;51337722
r;22894629;32894628
r;568770;10568769
r;62487365;72487364
r;2257504;12257503
r;42117322;52117321
r;39713526;49713525
r;59237305;69237304
r;32932210;42932209
r;17788057;27788056
r;97090910;107090909
r;88827666;98827665
r;95961841;105961840
r;15048073;25048072
r;24400311;34400310
r;40714909;50714908
r;64692814;74692813
r;77754196;87754195
r;26449657;36449656
r;39623599;49623598
r;94834404;104834403
r;8291126;18291125
r;61566936;71566935
r;71148428;81148427
r;84172694;94172693
r;12983311;22983310
r;37268425;47268424
r;45009743;55009742
r;51184055;61184054
r;74420893;84420892
r;58237804;68237803
r;87864084;97864083
r;32401739;42401738
r;38215258;48215257
r;40700970;50700969
r;72581011;82581010
r;57669895;67669894
r;34720363;44720362
r;97288390;107288389
r;72997042;82997041
r;14741080;24741079
r;6727245;16727244
r;31003618;41003617
r;78414975;88414974
r;52987527;62987526
r;84147737;94147736
c
br
r;49974826;59974825
r;15279732;25279731
r;10449845;20449844
r;25234555;35234554
r;29800508;39800507
r;606465;10606464
r;69093633;79093632
r;45299526;55299525
r;5627871;15627870
r;96039911;106039910
r;56850650;66850649
r;65860922;75860921
r;71026163;81026162
r;40236097;50236096
r;18284233;28284232
r;47350506;57350505
r;98125929;108125928
r;9127716;19127715
r;70276988;80276987
r;12900161;22900160
r;69969213;79969212
r;1793769;11793768
r;43936031;53936030
r;32218734;42218733
r;33814415;43814414
r;44383462;54383461
r;89057371;99057370
r;9820337;19820336
r;43075075;53075074
r;87103939;97103938
r;84046389;94046388
r;14741080;24741079
r;51811442;61811441
r;97824215;107824214
r;50812573;60812572
r;95745456;105745455
r;71888238;81888237
r;65055929;75055928
r;21150870;31150869
r;49124298;59124297
r;71070011;81070010
r;87299356;97299355
r;39819048;49819047
r;45777096;55777095
r;28030125;38030124
r;61773627;71773626
r;17617460;27617459
r;77735669;87735668
r;3294780;13294779
r;84770939;94770938
r;66263205;76263204
r;54464479;64464478
r;2406617;12406616
r;42117322;52117321
r;59712234;69712233
r;65716317;75716316
r;40354607;50354606
r;96504543;106504542
r;62403437;72403436
r;27507563;37507562
r;5673809;15673808
r;78927677;88927676
r;60176792;70176791
r;46930124;56930123
r;41941606;51941605
r;50352330;60352329
r;9466647;19466646
r;70373108;80373107
r;33113760;43113759
r;29473493;39473492
r;92198161;102198160
r;33713044;43713043
r;80941187;90941186
r;74070057;84070056
r;28923730;38923729
r;88538135;98538134
r;10683401;20683400
r;66037932;76037931
r;53860542;63860541
r;67839896;77839895
r;26481424;36481423
r;70084004;80084003
r;1214680;11214679
r;39223084;49223083
r;65951293;75951292
r;30516491;40516490
r;87299356;97299355
r;13787245;23787244
r;69359691;79359690
r;23924006;33924005
r;97235202;107235201
r;98283801;108283800
r;90251907;100251906
r;9127716;19127715
r;1294523;11294522
r;22374676;32374675
r;19245305;29245304
r;712749;10712748
r;34965183;44965182
r;32803433;42803432
r;85726761;95726760
r;47791673;57791672
r;70084004;80084003
r;14440630;24440629
r;30516491;40516490
r;15588174;25588173
r;96504543;106504542
r;92561905;102561904
c
br
r;13989443;23989442
r;53947648;63947647
r;9217793;19217792
r;66688444;76688443
r;35056788;45056787
r;84581103;94581102
r;67490480;77490479
r;60778531;70778530
r;89553962;99553961
r;55344196;65344195
r;50322725;60322724
r;92289079;102289078
r;87864084;97864083
r;90451449;100451448
r;84953239;94953238
r;28157632;38157631
r;85517605;95517604
r;11934070;21934069
r;64692814;74692813
r;55617858;65617857
r;55617858;65617857
r;20480822;30480821
r;5146935;15146934
r;80128642;90128641
r;43472046;53472045
r;984884;10984883
r;9505558;19505557
r;61481171;71481170
r;3042101;13042100
r;60827720;70827719
r;27442586;37442585
r;10767910;20767909
r;6369619;16369618
r;21470914;31470913
r;94759513;104759512
r;3168074;13168073
r;57337919;67337918
r;53263558;63263557
r;35779838;45779837
r;4174016;14174015
r;15588174;25588173
r;88538135;98538134
r;95745456;105745455
r;68123890;78123889
r;55301079;65301078
r;51306670;61306669
r;44084625;54084624
r;46680642;56680641
r;41207715;51207714
r;13787245;23787244
r;59095075;69095074
r;29654567;39654566
r;4132966;14132965
r;29559627;39559626
r;56603927;66603926
r;59779841;69779840
r;36478710;46478709
r;90877110;100877109
r;76891865;86891864
r;73994788;83994787
r;9862913;19862912
r;33029986;43029985
r;79777078;89777077
r;68880398;78880397
r;35779838;45779837
r;34829607;44829606
r;26481424;36481423
r;44582753;54582752
r;54464479;64464478
r;72574899;82574898
r;47217739;57217738
r;44691282;54691281
r;36705202;46705201
r;42117322;52117321
r;1903761;11903760
r;203104;10203103
r;26287208;36287207
r;344659;10344658
r;43619083;53619082
r;86442160;96442159
r;36224101;46224100
r;71063602;81063601
r;83423646;93423645
r;16824328;26824327
r;33259339;43259338
r;23626549;33626548
r;39026243;49026242
r;31277225;41277224
r;10782665;20782664
r;59961485;69961484
r;20480822;30480821
r;85197590;95197589
r;55782779;65782778
r;39918350;49918349
r;70204053;80204052
r;7869955;17869954
r;60588682;70588681
r;31277225;41277224
r;26950439;36950438
r;79817450;89817449
r;17199504;27199503
r;1441261;11441260
r;29889589;39889588
r;71943992;81943991
r;58435216;68435215
r;49654807;59654806
r;10853306;20853305
r;2102300;12102299
r;78384752;88384751
r;42689963;52689962
r;50685610;60685609
r;88640940;98640939
r;72230648;82230647
r;33127723;43127722
r;90165037;100165036
r;24531769;34531768
r;85942977;95942976
r;28844416;38844415
r;94603743;104603742
r;51333667;61333666
r;52968116;62968115
r;35184129;45184128
r;65572454;75572453
r;87753734;97753733
r;29355309;39355308
r;8291126;18291125
r;84770939;94770938
c
br
r;51780161;61780160
r;5504309;15504308
r;44511394;54511393
r;51123165;61123164
r;27507563;37507562
r;86700439;96700438
r;77577214;87577213
r;41008656;51008655
r;38639101;48639100
r;86073003;96073002
r;73515508;83515507
r;85843120;95843119
r;33333555;43333554
r;65046940;75046939
r;91986853;101986852
r;4146849;14146848
r;33159331;43159330
r;92418119;102418118
r;30512839;40512838
r;74736050;84736049
r;66076646;76076645
r;63780232;73780231
r;79866629;89866628
r;62328683;72328682
r;87103939;97103938
r;40112227;50112226
r;96942022;106942021
r;33942210;43942209
r;86224457;96224456
r;18323100;28323099
r;44084625;54084624
r;14741080;24741079
r;45349;10045348
r;42599642;52599641
r;55024108;65024107
r;37966044;47966043
r;69569862;79569861
r;2102300;12102299
r;58435216;68435215
r;33989498;43989497
r;34511445;44511444
r;37034243;47034242
r;36338809;46338808
r;93649480;103649479
r;13033792;23033791
r;93354840;103354839
r;92647202;102647201
r;12567658;22567657
r;93649480;103649479
r;24138256;34138255
r;87661947;97661946
r;88728117;98728116
r;56626964;66626963
r;35836297;45836296
r;23601359;33601358
r;7616916;17616915
r;50812573;60812572
r;14391390;24391389
r;74149580;84149579
r;89470182;99470181
r;74161045;84161044
r;49870618;59870617
r;17292037;27292036
r;16934523;26934522
r;45531245;55531244
r;97235202;107235201
r;65716317;75716316
r;86700439;96700438
r;9427855;19427854
r;71266311;81266310
r;87661947;97661946
r;49687573;59687572
r;85315894;95315893
r;78151438;88151437
r;77754196;87754195
r;12746357;22746356
r;59670293;69670292
r;26916504;36916503
r;67395424;77395423
r;77366199;87366198
r;17851516;27851515
r;48525870;58525869
r;61105321;71105320
r;79056192;89056191
r;33692380;43692379
r;73311412;83311411
r;47765818;57765817
r;76420936;86420935
r;62601122;72601121
r;82728665;92728664
r;62748152;72748151
r;7869955;17869954
r;36148817;46148816
r;55985514;65985513
r;71266311;81266310
r;99182770;109182769
r;17199504;27199503
r;79043252;89043251
r;2466897;12466896
r;57777803;67777802
r;55285116;65285115
r;67943042;77943041
r;85517605;95517604
r;33989498;43989497
r;76934905;86934904
r;87661947;97661946
r;36240932;46240931
r;65006247;75006246
r;55533393;65533392
r;13690105;23690104
r;89470182;99470181
r;40937721;50937720
r;32655448;42655447
r;92758714;102758713
r;2316832;12316831
r;51333667;61333666
r;3112160;13112159
r;7793230;17793229
r;34553034;44553033
r;74872363;84872362
r;36123711;46123710
r;41536774;51536773
r;70337063;80337062
r;71888238;81888237
r;74736050;84736049
r;63766465;73766464
r;58736220;68736219
r;31762616;41762615
r;47432853;57432852
r;37748755;47748754
r;39366045;49366044
r;99438013;109438012
r;28386189;38386188
r;52968116;62968115
r;65677052;75677051
r;79457161;89457160
r;3656633;13656632
r;42576036;52576035
r;55684062;65684061
r;73677765;83677764
r;36594745;46594744
c
br
r;38732743;48732742
r;80312540;90312539
r;59779841;69779840
r;74213134;84213133
r;49313367;59313366
r;45770826;55770825
r;59467932;69467931
r;9950313;19950312
r;15943779;25943778
r;39342201;49342200
r;73590945;83590944
r;90251907;100251906
r;26449657;36449656
r;85142194;95142193
r;90877110;100877109
r;62576450;72576449
r;10782665;20782664
r;139277;10139276
r;82169964;92169963
r;65055929;75055928
r;44480795;54480794
r;49490961;59490960
r;98844987;108844986
r;96377651;106377650
r;21000521;31000520
r;76041100;86041099
r;91936293;101936292
r;43191151;53191150
r;30842418;40842417
r;17376633;27376632
r;45902815;55902814
r;6504920;16504919
r;2204904;12204903
r;31335616;41335615
r;3168074;13168073
r;43619083;53619082
r;19255877;29255876
r;21881332;31881331
r;18125704;28125703
r;34104881;44104880
r;28454219;38454218
r;93911252;103911251
r;36903978;46903977
r;85637916;95637915
r;87012187;97012186
r;70525642;80525641
r;46680642;56680641
r;19542757;29542756
r;85315894;95315893
r;69782084;79782083
r;76298227;86298226
r;12983311;22983310
r;97235202;107235201
r;80154567;90154566
r;58540559;68540558
r;31762616;41762615
r;72402885;82402884
r;64848031;74848030
r;82989398;92989397
r;54354231;64354230
r;88509134;98509133
r;96438576;106438575
r;80111340;90111339
r;76668000;86667999
r;21967626;31967625
r;51811442;61811441
r;74872363;84872362
r;86143413;96143412
r;80449668;90449667
r;95061908;105061907
r;42537497;52537496
r;11193288;21193287
r;64102709;74102708
c
br
r;36027887;46027886
r;77527322;87527321
r;85813346;95813345
r;86456433;96456432
r;84046389;94046388
r;62487365;72487364
r;14440630;24440629
r;91986853;101986852
r;5116750;15116749
r;83992965;93992964
r;90681818;100681817
r;52174084;62174083
r;53546607;63546606
r;97324264;107324263
r;94759513;104759512
r;9016222;19016221
r;71859273;81859272
r;86358052;96358051
r;1863974;11863973
r;62082538;72082537
r;43810882;53810881
r;98551796;108551795
r;30622281;40622280
r;61709363;71709362
r;41233545;51233544
r;63062591;73062590
r;97288390;107288389
r;81337925;91337924
r;26633645;36633644
